Date,Open,High,Low,Close,Volume,Adj Close
2007-12-20,44.38,44.38,39.51,40.30,608200,39.20
2007-12-19,40.76,42.30,40.39,41.70,763100,40.40
2007-12-18,42.00,42.00,39.41,40.50,1021900,39.24
2007-12-17,41.00,42.18,40.66,40.70,658200,39.43
2007-12-14,43.71,43.80,41.47,41.68,611400,40.38
2007-12-13,42.51,43.33,41.26,43.25,611100,41.90
2007-12-12,47.00,47.24,42.00,43.49,828300,42.13
2007-12-11,49.75,49.75,44.25,44.42,1205300,43.04
2007-12-10,48.00,49.53,47.32,49.31,450400,47.77
2007-12-07,49.50,49.50,47.00,47.37,392400,45.89
2007-12-06,46.00,48.70,45.52,48.70,632500,47.18
2007-12-05,45.50,45.91,44.28,45.63,345300,44.21
2007-12-04,45.45,45.45,43.61,43.91,263900,42.54
2007-12-03,45.99,46.25,44.88,45.44,220200,44.02
2007-11-30,48.90,49.50,45.78,46.80,511600,45.34
2007-11-29,45.23,45.23,42.84,44.02,306500,42.65
2007-11-28,41.85,44.76,41.85,44.70,772400,43.31
2007-11-27,40.00,41.69,39.00,40.80,446500,39.53
2007-11-26,41.89,41.89,38.85,38.92,364900,37.71
2007-11-23,41.70,42.51,40.20,42.00,249100,40.69
2007-11-21,41.71,41.71,39.18,39.80,478100,38.56
2007-11-20,43.25,44.03,39.75,41.50,566900,40.21
2007-11-19,45.50,45.50,42.25,42.70,496400,41.37
2007-11-16,47.50,47.50,44.36,45.00,226100,43.60
2007-11-15,48.00,48.25,45.10,45.88,206700,44.45
2007-11-14,49.50,53.50,47.70,48.83,296800,47.31
2007-11-13,47.00,49.30,46.51,49.01,351300,47.48
2007-11-12,43.78,47.39,43.78,45.53,260300,44.11
2007-11-09,45.49,46.99,42.73,45.10,736500,43.69
2007-11-08,47.91,47.91,42.22,44.98,522500,43.58
2007-11-07,47.69,51.55,44.50,44.60,458600,43.21
2007-11-06,48.45,49.13,46.73,49.02,159200,47.49
2007-11-05,45.51,50.56,45.51,47.55,207600,46.07
2007-11-02,50.21,50.21,47.22,49.17,346000,47.64
2007-11-01,53.00,53.00,50.40,50.50,287500,48.93
2007-10-31,55.08,55.80,53.46,55.01,223700,53.29
2007-10-30,54.87,54.87,53.94,54.17,53200,52.48
2007-10-29,55.45,55.45,54.19,54.99,78100,53.28
2007-10-26,54.40,54.80,52.46,54.79,177400,53.08
2007-10-25,51.90,53.72,50.53,52.35,98700,50.72
2007-10-24,52.80,53.60,50.00,50.00,307600,48.44
2007-10-23,53.83,53.83,52.49,53.70,82200,52.03
2007-10-22,51.11,53.64,51.11,53.02,70800,51.37
2007-10-19,54.25,54.81,52.10,52.10,94000,50.48
2007-10-18,54.71,55.66,54.38,55.15,56100,53.43
2007-10-17,57.89,57.89,54.80,55.91,133000,54.17
2007-10-16,58.05,58.05,56.39,56.60,115100,54.84
2007-10-15,60.18,60.18,57.91,58.62,110300,56.79
2007-10-12,60.89,61.38,60.59,60.77,36500,58.88
2007-10-11,61.60,62.69,60.50,61.02,41000,59.12
2007-10-10,62.11,62.55,60.86,61.54,40600,59.62
2007-10-09,61.70,62.58,60.87,62.58,35700,60.63
2007-10-08,61.80,62.04,61.00,61.00,16300,59.10
2007-10-05,62.01,62.95,61.63,62.52,54200,60.57
2007-10-04,61.25,61.40,60.67,60.95,27600,59.05
2007-10-03,60.85,61.41,60.16,60.67,41500,58.78
2007-10-02,60.48,60.84,59.90,60.84,56100,58.94
2007-10-01,57.43,59.79,57.43,59.54,47400,57.68
2007-09-28,57.57,57.86,57.00,57.38,24800,55.59
2007-09-27,57.51,57.80,56.94,57.74,18400,55.94
2007-09-26,56.90,57.59,56.25,56.97,50200,55.19
2007-09-25,55.88,56.48,55.44,56.30,46100,54.54
2007-09-24,57.97,58.00,56.82,56.82,41300,54.90
2007-09-21,58.28,58.62,57.55,57.99,28700,56.03
2007-09-20,59.60,59.61,57.50,57.86,61400,55.90
2007-09-19,60.50,61.47,59.26,59.29,277800,57.29
2007-09-18,55.06,59.00,54.52,59.00,241400,57.01
2007-09-17,54.71,54.75,53.79,54.55,41100,52.71
2007-09-14,54.10,55.29,53.95,55.29,29100,53.42
2007-09-13,54.21,55.45,54.02,55.10,166400,53.24
2007-09-12,53.00,54.04,52.81,53.62,51800,51.81
2007-09-11,53.35,54.00,53.00,53.35,90900,51.55
2007-09-10,52.95,53.63,51.29,52.49,98000,50.72
2007-09-07,53.40,53.88,52.09,53.00,66800,51.21
2007-09-06,54.30,54.51,53.30,54.13,70300,52.30
2007-09-05,55.08,55.24,54.12,54.51,68300,52.67
2007-09-04,55.35,57.19,55.10,56.52,81100,54.61
2007-08-31,55.80,58.07,54.55,55.38,169700,53.51
2007-08-30,52.85,54.70,52.50,53.87,55800,52.05
2007-08-29,54.00,54.75,52.50,54.73,101500,52.88
2007-08-28,54.70,54.89,52.70,52.90,113300,51.11
2007-08-27,57.27,57.37,56.45,56.68,28100,54.76
2007-08-24,57.01,58.00,56.32,58.00,41100,56.04
2007-08-23,58.45,58.70,56.73,57.50,62200,55.56
2007-08-22,58.70,58.87,56.50,57.80,50100,55.85
2007-08-21,56.64,57.91,56.00,57.19,72600,55.26
2007-08-20,57.01,57.30,54.75,56.75,99000,54.83
2007-08-17,55.00,69.80,53.55,56.64,199600,54.73
2007-08-16,49.36,54.10,48.37,54.10,192700,52.27
2007-08-15,50.17,55.00,49.95,50.37,131100,48.67
2007-08-14,53.82,53.94,51.00,51.00,66500,49.28
2007-08-13,55.50,56.00,53.71,53.71,56700,51.89
2007-08-10,53.42,56.01,52.57,54.85,113800,53.00
2007-08-09,55.25,57.75,54.63,55.20,68400,53.33
2007-08-08,58.22,59.98,55.53,58.28,93200,56.31
2007-08-07,54.30,57.51,54.21,56.32,93600,54.42
2007-08-06,51.80,55.26,50.08,54.94,124600,53.08
2007-08-03,55.19,55.19,50.90,51.00,75300,49.28
2007-08-02,55.38,56.40,54.25,55.23,58300,53.36
2007-08-01,54.58,54.99,52.00,54.99,94400,53.13
2007-07-31,57.50,58.25,54.05,54.53,117300,52.69
2007-07-30,55.06,56.78,54.63,56.34,77300,54.44
2007-07-27,56.26,57.52,55.14,55.14,55000,53.28
2007-07-26,57.15,57.91,54.93,56.35,40100,54.45
2007-07-25,60.10,60.32,57.96,59.23,12400,57.23
2007-07-24,60.24,60.65,58.36,58.36,6500,56.39
2007-07-23,62.95,62.95,62.30,62.30,1600,60.19
2007-07-20,64.40,64.40,61.85,62.14,2800,60.04
2007-07-19,65.46,65.93,64.30,64.35,16000,62.17
2007-07-18,64.94,64.94,63.23,64.87,9900,62.68
2007-07-17,67.15,67.15,66.51,66.66,2500,64.41
2007-07-16,67.14,67.50,66.50,66.70,1500,64.45
2007-07-13,66.41,67.22,66.41,67.20,1900,64.93
2007-07-12,65.13,66.50,65.13,66.50,8500,64.25
2007-07-11,63.35,64.00,63.15,63.90,3300,61.74
2007-07-10,64.73,64.73,63.70,63.72,3500,61.57
2007-07-09,67.10,67.10,66.61,66.61,200,64.36
2007-07-06,66.69,66.91,66.69,66.91,1300,64.65
2007-07-05,67.02,67.02,66.43,66.62,700,64.37
2007-07-03,66.29,66.29,66.29,66.29,000,64.05
2007-07-02,65.84,66.29,65.84,66.29,300,64.05
2007-06-29,65.30,65.30,64.39,64.39,2200,62.21
2007-06-28,65.93,65.93,65.93,65.93,000,63.70
2007-06-27,63.98,65.93,63.98,65.93,1300,63.70
2007-06-26,64.56,65.84,64.56,64.82,900,62.63
2007-06-25,66.55,67.61,65.12,65.51,14700,62.62
2007-06-22,67.89,67.89,66.55,66.55,600,63.61
2007-06-21,67.96,68.69,67.07,68.69,2500,65.65
2007-06-20,71.10,71.10,70.27,70.27,800,67.17
2007-06-19,70.50,70.63,70.00,70.63,2100,67.51
2007-06-18,70.05,70.05,70.05,70.05,300,66.95
2007-06-15,71.36,71.36,70.35,70.42,2100,67.31
2007-06-14,70.52,70.52,69.88,70.22,2200,67.12
2007-06-13,68.57,69.93,68.57,69.93,500,66.84
2007-06-12,69.00,69.53,67.93,67.93,3200,64.93
2007-06-11,68.97,70.02,68.73,69.53,1600,66.46
2007-06-08,67.52,68.72,62.46,68.67,2300,65.64
2007-06-07,68.50,68.60,67.89,67.89,9200,64.89
2007-06-06,70.38,70.40,69.98,70.32,13500,67.21
2007-06-05,71.76,71.76,71.14,71.22,700,68.07
2007-06-04,72.22,72.22,72.22,72.22,100,69.03
2007-06-01,72.00,72.00,72.00,72.00,000,68.82
2007-05-31,72.96,72.96,71.92,72.00,1000,68.82
2007-05-30,70.60,71.20,70.54,71.20,700,68.05
2007-05-29,70.91,70.91,69.88,70.90,1000,67.77
2007-05-25,70.38,70.38,70.25,70.25,600,67.15
2007-05-24,71.01,71.55,70.13,70.13,1800,67.03
2007-05-23,72.05,72.33,71.75,71.85,1000,68.68
2007-05-22,71.16,71.72,70.66,71.51,800,68.35
2007-05-21,70.71,70.83,70.71,70.83,600,67.70
2007-05-18,71.07,71.07,71.07,71.07,200,67.93
2007-05-17,70.89,70.89,70.83,70.83,700,67.70
2007-05-16,70.50,71.03,67.62,70.90,3800,67.77
2007-05-15,71.41,71.41,69.63,69.63,300,66.55
2007-05-14,71.71,71.71,70.49,70.49,3300,67.38
2007-05-11,70.83,71.16,70.83,71.16,500,68.02
2007-05-10,70.45,70.52,70.45,70.52,200,67.40
2007-05-09,71.25,72.01,71.07,71.84,5200,68.67
2007-05-08,71.08,71.15,71.00,71.15,2700,68.01
2007-05-07,72.00,72.00,71.31,71.60,2400,68.44
2007-05-04,71.58,71.62,71.12,71.19,2500,68.04
2007-05-03,70.63,70.63,70.17,70.47,6000,67.36
2007-05-02,69.61,70.25,69.32,69.93,7300,66.84
2007-05-01,69.08,69.16,68.20,69.02,10600,65.97
2007-04-30,70.21,70.36,69.07,69.07,2700,66.02
2007-04-27,69.80,70.14,69.56,70.14,3800,67.04
2007-04-26,70.53,70.53,70.01,70.19,1100,67.09
2007-04-25,69.08,70.49,69.08,70.49,1800,67.38
2007-04-24,69.07,69.15,68.16,68.76,2800,65.72
2007-04-23,70.32,70.32,69.29,69.49,7800,66.42
2007-04-20,69.98,70.01,69.30,69.80,2900,66.72
2007-04-19,68.30,69.40,68.30,69.00,5000,65.95
2007-04-18,68.85,69.80,68.85,69.55,14600,66.48
2007-04-17,68.00,68.84,67.79,68.17,14100,65.16
2007-04-16,67.46,68.00,67.46,68.00,19800,65.00
2007-04-13,65.28,65.28,64.82,65.28,4400,62.40
2007-04-12,64.38,64.56,64.38,64.56,600,61.71
2007-04-11,64.57,64.57,64.51,64.51,200,61.66
2007-04-10,65.65,65.75,65.51,65.70,2800,62.80
2007-04-09,65.25,65.25,65.12,65.12,200,62.24
2007-04-05,65.65,65.65,65.65,65.65,000,62.75
2007-04-04,65.65,65.65,65.65,65.65,200,62.75
2007-04-03,64.80,65.55,64.80,65.41,800,62.52
2007-04-02,63.98,64.04,63.98,64.04,1100,61.21
2007-03-30,65.07,65.11,64.02,64.45,1300,61.60
2007-03-29,65.09,65.09,64.43,64.43,400,61.58
2007-03-28,64.41,64.63,64.02,64.03,4700,61.20
2007-03-27,65.78,65.82,65.78,65.82,800,62.91
2007-03-26,66.18,66.22,65.77,66.22,1800,63.29
2007-03-23,67.40,67.40,66.95,67.08,1600,64.12
2007-03-22,67.82,67.82,66.63,66.97,6400,64.01
2007-03-21,64.74,68.23,64.74,67.69,4200,64.70
2007-03-20,64.08,65.00,64.08,64.62,3800,61.76
2007-03-19,63.55,63.92,63.55,63.80,1800,60.98
2007-03-16,63.45,63.45,62.67,62.67,800,59.90
2007-03-15,62.53,64.00,62.53,63.30,3800,60.50
2007-03-14,61.80,62.26,60.00,62.26,2900,59.51
2007-03-13,63.41,65.90,61.44,61.44,3700,58.73
2007-03-12,65.43,65.44,64.79,65.40,1600,62.51
2007-03-09,66.00,66.00,65.29,65.40,2300,62.51
2007-03-08,64.23,64.23,64.23,64.23,000,61.39
2007-03-07,64.74,64.82,64.15,64.23,2600,61.39
2007-03-06,64.10,65.01,63.80,64.94,4900,62.07
2007-03-05,63.50,64.15,62.48,62.48,3200,59.72
2007-03-02,65.87,66.41,65.10,65.10,4400,62.22
2007-03-01,64.06,66.63,64.06,66.46,7900,63.52
2007-02-28,67.73,67.75,66.86,67.12,800,64.15
2007-02-27,68.48,68.55,65.63,66.03,34800,63.11
2007-02-26,71.79,71.79,70.45,70.45,2600,67.34
2007-02-23,72.32,72.32,71.70,71.70,8300,68.53
2007-02-22,72.89,72.89,72.89,72.89,1000,69.67
2007-02-21,73.48,73.65,73.48,73.53,1100,70.28
2007-02-20,72.85,74.09,72.85,73.95,7800,70.68
2007-02-16,73.05,73.05,73.05,73.05,000,69.82
2007-02-15,73.05,73.05,73.05,73.05,100,69.82
2007-02-14,73.34,73.34,73.16,73.16,7700,69.93
2007-02-13,71.07,71.07,71.07,71.07,5000,67.93
2007-02-12,70.67,70.67,70.67,70.67,000,67.55
2007-02-09,70.67,70.67,70.67,70.67,10000,67.55
2007-02-08,72.98,73.00,72.98,73.00,5100,69.77
2007-02-07,72.85,72.85,72.85,72.85,000,69.63
2007-02-06,72.85,72.85,72.85,72.85,3800,69.63
2007-02-05,71.76,71.76,71.76,71.76,5100,68.59
2007-02-02,72.20,72.20,72.20,72.20,200,69.01
2007-02-01,71.32,71.34,71.32,71.34,200,68.19
